Date,Close,Open,High,Low,Volume,sma_10,sma_20,ema_10,ema_20,rsi_7,rsi_9,rsi_14
2020-05-06,725.94,711.34,725.94,709.77,77210.0,716.06,713.99,716.07,712.23,60.6,69.03,55.9
2020-05-07,739.98,726.17,739.98,726.17,82600.0,719.4,716.31,720.42,714.88,66.11,72.44,57.96
2020-05-08,760.15,740.14,773.22,740.14,146260.0,723.97,719.76,727.64,719.19,83.13,78.8,63.51
2020-05-11,777.13,760.86,777.13,760.66,107520.0,729.93,723.72,736.64,724.71,91.38,81.19,65.86
2020-05-12,782.45,777.35,783.77,766.7,104560.0,735.67,728.06,744.97,730.21,92.44,87.64,66.86
2020-05-13,783.69,781.85,788.06,760.2,122450.0,742.08,731.93,752.01,735.3,100.0,92.08,85.52
2020-05-14,780.73,783.69,785.1,773.62,86240.0,748.58,735.27,757.23,739.63,96.09,89.27,81.99
2020-05-15,773.95,780.73,785.26,771.25,80440.0,754.44,737.83,760.27,742.89,85.57,88.42,76.3
2020-05-18,787.27,773.95,787.27,770.61,81990.0,762.23,740.86,765.18,747.12,85.41,89.83,77.51
2020-05-19,799.31,787.53,808.17,787.53,119340.0,771.06,744.08,771.39,752.09,83.39,89.51,83.26
2020-05-20,803.32,799.28,803.35,793.75,97440.0,778.8,747.43,777.19,756.97,78.67,88.24,86.54
2020-05-21,815.55,803.57,815.55,802.49,134970.0,786.35,752.88,784.17,762.55,81.48,86.99,88.06
2020-05-22,803.14,815.51,815.51,802.82,95160.0,790.65,757.31,787.62,766.42,65.25,68.5,83.96
2020-05-25,807.25,803.35,809.12,799.23,81740.0,793.67,761.8,791.19,770.3,70.43,67.95,84.24
2020-05-26,815.01,807.55,815.96,807.55,101930.0,796.92,766.3,795.52,774.56,81.16,70.71,83.39
2020-05-27,801.36,816.04,821.36,801.36,119120.0,798.69,770.38,796.58,777.11,60.64,61.95,73.08
2020-05-28,804.06,801.38,810.43,800.16,91470.0,801.02,774.8,797.94,779.68,54.18,68.31,69.01
2020-05-29,806.23,804.0,808.83,801.46,76810.0,804.25,779.34,799.45,782.21,52.64,63.34,64.45
2020-06-01,821.47,806.44,821.47,806.44,176780.0,807.67,784.95,803.45,785.95,55.1,64.92,67.64
2020-06-02,818.7,821.89,827.11,818.12,147390.0,809.61,790.33,806.22,789.07,66.07,60.53,65.61
2020-06-03,824.29,819.02,824.54,818.33,89260.0,811.71,795.25,809.51,792.42,67.08,56.58,68.98
2020-06-04,823.77,824.3,831.49,823.51,135470.0,812.53,799.44,812.1,795.41,60.27,68.92,72.95
2020-06-05,826.47,823.46,826.47,818.33,147690.0,814.86,802.76,814.71,798.37,89.62,68.1,70.02
2020-06-08,838.52,826.79,845.63,826.79,155920.0,817.99,805.83,819.04,802.19,91.98,70.48,70.02
2020-06-09,837.02,839.19,843.58,836.13,152490.0,820.19,808.56,822.31,805.51,88.13,89.41,67.66
2020-06-10,839.11,836.8,842.21,827.6,164040.0,823.96,811.33,825.37,808.71,82.4,89.27,63.82
2020-06-11,806.87,839.11,842.76,806.64,191850.0,824.25,812.63,822.0,808.53,39.57,50.43,51.77
2020-06-12,807.76,803.11,807.76,782.7,183060.0,824.4,814.32,819.41,808.46,34.1,38.64,50.25
2020-06-15,778.71,808.58,813.59,778.71,141900.0,820.12,813.9,812.01,805.63,22.02,26.92,35.26
2020-06-16,798.82,779.8,801.42,779.8,84860.0,818.13,813.87,809.61,804.98,35.88,37.41,49.02
2020-06-17,796.43,798.82,802.06,793.2,76200.0,815.35,813.53,807.22,804.16,26.16,36.73,47.05
2020-06-18,797.08,795.84,800.03,788.72,58890.0,812.68,812.6,805.37,803.49,27.16,35.45,46.42
2020-06-19,808.28,797.21,808.28,797.03,81050.0,810.86,812.86,805.9,803.95,34.03,34.9,44.67
2020-06-22,809.97,808.58,812.99,805.24,68480.0,808.0,813.0,806.64,804.52,52.35,36.52,46.44
2020-06-23,807.61,809.53,812.24,803.96,95810.0,805.06,812.63,806.82,804.81,49.89,34.34,43.02
2020-06-24,801.62,807.9,813.47,799.35,74690.0,801.32,812.64,805.87,804.51,75.81,46.47,41.13
2020-06-25,796.51,801.29,801.29,791.38,74550.0,800.28,812.26,804.17,803.75,46.07,42.84,38.23
2020-06-26,795.53,796.7,803.88,793.08,53640.0,799.06,811.73,802.6,802.96,48.39,66.66,31.51
2020-06-29,774.81,795.11,795.11,768.99,97110.0,798.67,809.39,797.55,800.28,26.83,26.5,27.04
2020-06-30,770.53,774.84,784.44,765.62,74260.0,795.84,806.99,792.63,797.45,4.11,25.56,25.09
2020-07-01,786.82,770.23,787.38,770.02,56960.0,794.88,805.11,791.58,796.44,29.23,42.52,41.76
2020-07-02,785.59,786.82,788.88,781.45,54060.0,793.73,803.2,790.49,795.4,29.84,30.66,40.92
2020-07-03,789.87,785.81,790.3,785.81,43300.0,791.89,801.37,790.38,794.88,38.89,33.59,55.74
2020-07-06,803.46,790.08,803.76,790.08,74210.0,791.24,799.62,792.76,795.69,55.66,47.14,52.56
2020-07-07,805.68,803.61,812.48,803.61,87360.0,791.04,798.05,795.11,796.65,58.11,52.95,55.11
2020-07-08,805.06,805.67,807.09,801.57,52130.0,791.39,796.35,796.92,797.45,85.58,56.66,54.41
2020-07-09,817.08,805.12,819.45,805.12,81030.0,793.44,796.86,800.58,799.32,96.32,64.32,54.82
2020-07-10,809.02,816.76,817.67,806.67,71220.0,794.79,796.92,802.12,800.24,76.42,77.33,49.51
2020-07-13,806.17,809.03,814.35,802.5,65610.0,797.93,798.3,802.85,800.81,73.58,79.14,49.27
2020-07-14,805.37,805.21,805.92,798.21,60120.0,801.41,798.62,803.31,801.24,69.3,70.31,52.02
2020-07-15,810.16,805.38,815.09,805.38,53470.0,803.75,799.31,804.56,802.09,60.68,74.95,57.36
2020-07-16,819.83,810.16,819.83,809.41,64520.0,807.17,800.45,807.33,803.78,68.23,77.43,61.98
2020-07-17,814.16,819.27,819.27,812.61,65440.0,809.6,800.74,808.57,804.77,60.37,61.46,72.78
2020-07-20,803.36,814.0,814.0,803.36,69310.0,809.59,800.41,807.63,804.63,33.91,47.9,67.67
2020-07-21,804.7,803.55,806.34,799.98,62630.0,809.49,800.27,807.09,804.64,43.99,49.68,61.47
2020-07-22,797.85,804.26,806.93,797.82,65220.0,808.77,800.08,805.41,803.99,39.58,31.08,57.34
2020-07-23,800.29,797.85,800.29,794.59,73620.0,807.09,800.27,804.48,803.64,43.89,40.35,56.38
2020-07-24,772.29,798.89,798.89,760.56,142230.0,803.42,799.1,798.63,800.65,20.77,25.92,33.79
2020-07-27,729.93,767.3,767.3,726.02,127330.0,795.79,796.86,786.14,793.92,3.88,16.3,22.21
2020-07-28,756.17,730.55,757.5,730.55,106760.0,790.87,796.14,780.69,790.32,25.43,29.76,34.9
2020-07-29,735.16,755.14,755.14,722.85,95380.0,783.37,793.56,772.41,785.07,23.41,20.74,26.03
2020-07-30,746.02,735.3,746.74,735.3,51150.0,775.99,791.58,767.61,781.35,28.7,27.27,31.86
2020-07-31,740.73,745.33,747.56,731.14,58080.0,768.65,789.12,762.73,777.48,29.03,28.31,31.42
2020-08-03,757.86,740.33,758.3,738.64,75710.0,764.1,786.84,761.84,775.61,35.94,35.38,37.66
2020-08-04,768.22,759.19,768.46,759.19,62080.0,760.45,784.97,763.0,774.91,48.47,40.95,39.41
2020-08-05,780.71,768.22,782.09,761.26,84980.0,758.74,783.75,766.22,775.46,74.56,44.37,40.26
2020-08-06,781.6,780.69,787.27,776.04,64070.0,756.87,781.98,769.02,776.05,66.3,53.17,41.7
2020-08-07,782.15,781.61,785.99,778.45,68200.0,757.86,780.64,771.4,776.63,90.81,74.91,44.29
2020-08-10,784.3,782.5,791.67,782.5,79380.0,763.29,779.54,773.75,777.36,89.17,67.42,44.53
2020-08-11,784.57,784.74,788.92,781.04,60220.0,766.13,778.5,775.72,778.05,100.0,91.18,46.31
2020-08-12,788.42,784.58,790.01,784.23,71950.0,771.46,777.42,778.03,779.03,100.0,90.02,46.73
2020-08-13,795.09,789.26,795.69,789.26,62110.0,776.36,776.18,781.13,780.56,100.0,100.0,57.12
2020-08-14,791.98,795.13,801.61,789.12,85640.0,781.49,775.07,783.1,781.65,82.22,92.29,75.67
2020-08-17,791.54,791.89,793.61,782.52,57170.0,784.86,774.48,784.64,782.59,79.17,88.33,68.6
2020-08-18,786.95,791.6,792.13,784.93,41660.0,786.73,773.59,785.06,783.01,61.39,63.85,82.92
2020-08-19,789.41,787.23,791.85,786.01,51470.0,787.6,773.17,785.85,783.62,61.94,66.21,80.88
2020-08-20,786.11,789.41,793.35,783.57,65870.0,788.05,772.46,785.9,783.85,53.15,57.38,83.24
2020-08-21,793.6,786.14,795.05,786.14,78120.0,789.2,773.53,787.3,784.78,59.23,64.45,80.48
2020-08-24,809.69,793.46,810.17,793.46,102480.0,791.74,777.51,791.37,787.15,69.48,76.17,82.22
2020-08-25,815.18,809.34,818.94,809.34,107200.0,794.8,780.46,795.7,789.82,79.1,76.95,80.05
2020-08-26,812.36,815.19,816.68,811.45,89050.0,797.19,784.32,798.73,791.97,74.64,68.86,75.94
2020-08-27,814.55,812.47,814.64,810.68,72350.0,799.14,787.75,801.6,794.12,84.64,75.15,76.59
2020-08-28,821.93,814.55,828.88,814.55,102830.0,802.13,791.81,805.3,796.77,86.33,79.33,78.44
2020-08-31,823.93,822.01,831.76,820.66,82420.0,805.37,795.11,808.69,799.36,93.51,87.57,78.99
2020-09-01,832.03,823.93,832.87,821.74,78820.0,809.88,798.3,812.93,802.47,93.6,88.84,80.23
2020-09-03,843.64,832.27,844.27,832.27,104710.0,815.3,801.45,818.51,806.39,92.88,95.54,81.5
2020-09-04,840.54,843.22,843.22,833.54,103340.0,820.74,804.4,822.52,809.64,84.09,89.93,81.51
2020-09-07,824.36,840.64,843.8,824.36,98250.0,823.82,806.51,822.85,811.04,61.87,62.46,67.68
2020-09-08,827.57,824.62,829.22,819.02,81330.0,825.61,808.67,823.71,812.62,62.62,60.95,72.22
2020-09-09,824.42,827.5,828.38,816.51,82990.0,826.53,810.67,823.84,813.74,52.63,60.59,69.0
2020-09-10,825.85,824.42,832.61,824.42,67660.0,827.88,812.54,824.21,814.89,52.05,60.06,72.02
2020-09-11,825.56,825.81,827.83,821.97,64100.0,828.98,814.06,824.45,815.91,41.7,53.7,69.24
2020-09-14,832.24,825.69,833.09,825.69,65500.0,830.01,816.07,825.87,817.47,33.25,57.73,65.31
2020-09-15,833.33,832.27,835.42,831.13,87510.0,830.95,818.16,827.22,818.98,38.74,51.39,63.11
2020-09-16,834.5,833.31,834.52,831.33,54110.0,831.2,820.54,828.55,820.45,79.79,37.41,66.38
2020-09-17,831.84,834.6,837.76,829.08,96610.0,830.02,822.66,829.15,821.54,62.96,37.87,62.7
2020-09-18,841.26,831.84,842.1,831.84,94170.0,830.09,825.42,831.35,823.42,87.03,79.04,63.79
2020-09-21,851.54,841.28,852.65,841.28,106120.0,832.81,828.32,835.02,826.1,90.66,83.14,67.62
2020-09-22,852.72,851.54,854.69,846.03,130390.0,835.33,830.47,838.24,828.63,91.81,91.37,64.48
2020-09-23,858.3,852.88,860.34,852.88,111920.0,838.71,832.62,841.89,831.46,91.52,92.31,61.2
2020-09-24,853.21,858.14,858.89,852.29,90210.0,841.45,834.67,843.94,833.53,78.09,82.04,59.4
2020-09-25,854.71,853.19,856.79,850.1,105360.0,844.37,836.67,845.9,835.55,78.3,79.59,78.78
2020-09-28,863.31,854.84,863.98,854.84,134680.0,847.47,838.74,849.07,838.19,87.78,82.96,80.75
2020-09-29,856.2,863.59,871.99,856.2,135080.0,849.76,840.36,850.36,839.91,68.99,71.1,75.6
2020-09-30,858.54,856.2,860.1,852.54,104920.0,852.16,841.68,851.85,841.68,61.15,76.13,75.95
2020-10-01,867.58,859.27,868.3,859.27,106520.0,855.74,842.88,854.71,844.15,68.93,75.95,79.29
2020-10-02,861.51,867.58,870.8,850.61,164530.0,857.76,843.93,855.95,845.8,54.04,60.72,70.58
2020-10-05,867.7,861.51,869.09,861.51,115090.0,859.38,846.09,858.08,847.89,67.74,64.54,72.54
2020-10-06,871.37,867.74,872.39,866.12,148280.0,861.24,848.28,860.5,850.12,69.36,63.17,73.42
2020-10-07,870.85,870.98,876.31,867.06,157150.0,862.5,850.61,862.38,852.1,60.79,69.58,75.47
2020-10-08,869.82,870.88,873.13,864.55,139810.0,864.16,852.8,863.73,853.78,73.6,66.95,70.94
2020-10-09,874.53,869.8,875.52,868.36,115720.0,866.14,855.25,865.7,855.76,75.6,63.79,68.35
2020-10-12,874.9,874.72,882.84,871.58,130260.0,867.3,857.39,867.37,857.58,66.22,77.55,67.94
2020-10-13,878.35,874.58,879.25,872.36,103920.0,869.52,859.64,869.37,859.56,92.23,78.26,66.8
2020-10-14,892.15,878.94,892.25,878.94,176570.0,872.88,862.52,873.51,862.66,94.37,80.86,78.46
2020-10-15,899.2,896.5,901.71,893.94,167590.0,876.04,865.89,878.18,866.14,94.99,96.2,80.08
2020-10-16,901.59,899.58,906.17,892.7,157350.0,880.05,868.9,882.44,869.52,96.86,95.81,78.26
2020-10-19,903.51,899.61,906.16,899.61,142170.0,883.63,871.5,886.27,872.76,100.0,95.6,87.82
2020-10-20,909.49,903.57,909.49,899.42,179990.0,887.44,874.34,890.49,876.26,100.0,97.47,88.49
2020-10-21,906.1,909.49,918.14,905.08,152210.0,890.96,876.73,893.33,879.1,91.07,92.13,81.81
2020-10-22,918.3,906.1,918.3,901.96,133650.0,895.81,879.99,897.87,882.83,92.75,93.29,92.59
2020-10-23,930.3,918.84,930.59,918.84,163040.0,901.39,883.76,903.77,887.35,92.45,94.55,93.18
2020-10-26,919.56,929.5,942.72,919.56,167430.0,905.85,886.58,906.64,890.42,70.94,79.66,80.29
2020-10-27,915.46,919.56,926.52,914.72,189910.0,909.57,889.54,908.24,892.8,63.78,69.5,76.83
2020-10-28,888.88,913.31,916.0,888.88,183440.0,909.24,891.06,904.72,892.43,40.25,43.49,58.77
2020-10-29,886.68,887.99,894.19,879.74,151630.0,907.99,892.01,901.44,891.88,33.98,40.58,55.72
2020-10-30,892.55,887.34,893.42,875.84,130030.0,907.08,893.56,899.82,891.95,40.81,43.4,57.9
2020-11-02,899.27,892.68,900.03,889.83,83560.0,906.66,895.14,899.72,892.64,36.05,43.9,59.1
2020-11-03,902.14,899.73,904.78,897.3,110880.0,905.92,896.68,900.16,893.55,26.17,47.62,54.8
2020-11-04,905.48,902.38,910.59,900.74,112220.0,905.86,898.41,901.13,894.68,36.38,41.39,53.13
2020-11-05,903.64,905.55,913.2,903.64,97630.0,904.4,900.1,901.59,895.54,38.04,29.26,51.03
2020-11-06,902.91,903.68,907.67,899.51,79120.0,901.66,901.52,901.83,896.24,79.76,34.65,49.7
2020-11-09,917.42,902.91,917.42,902.91,108930.0,901.44,903.65,904.66,898.26,92.84,51.52,53.7
2020-11-10,916.5,917.45,929.66,916.5,137870.0,901.55,905.56,906.81,899.99,88.72,85.41,54.97
2020-11-11,916.68,916.98,919.95,910.39,114390.0,904.33,906.78,908.61,901.58,85.69,90.56,49.13
2020-11-12,923.0,916.89,923.0,916.21,85350.0,907.96,907.97,911.22,903.62,87.46,90.68,45.8
2020-11-13,931.2,923.04,931.2,923.0,122990.0,911.82,909.45,914.86,906.25,89.33,91.03,56.9
2020-11-16,915.97,931.4,939.1,915.23,173010.0,913.49,910.08,915.06,907.18,63.38,63.49,50.27
2020-11-17,934.65,916.25,934.65,916.25,129180.0,916.74,911.33,918.62,909.79,74.78,71.9,76.12
2020-11-18,937.67,935.24,939.62,931.18,153570.0,919.96,912.91,922.08,912.45,69.27,75.1,78.83
2020-11-19,944.92,938.6,945.06,936.32,166090.0,924.09,914.24,926.24,915.54,74.13,78.27,79.16
2020-11-20,950.89,944.85,950.89,942.28,125700.0,928.89,915.27,930.72,918.91,76.45,75.44,78.98
2020-11-23,960.03,950.98,961.35,946.14,164650.0,933.15,917.3,936.05,922.82,77.43,79.42,80.36
2020-11-24,959.61,959.99,964.53,948.67,184870.0,937.46,919.5,940.33,926.33,73.79,78.92,79.29
2020-11-25,960.63,959.68,963.81,957.09,175120.0,941.86,923.09,944.02,929.59,99.08,77.3,81.11
2020-11-26,964.16,960.29,964.16,953.46,156140.0,945.97,926.97,947.68,932.89,98.62,75.65,82.45
2020-11-27,971.11,964.32,971.11,963.69,142660.0,949.96,930.89,951.94,936.53,98.77,99.25,80.92
2020-11-30,965.89,971.39,975.46,965.89,168720.0,954.96,934.22,954.48,939.32,82.51,86.74,77.1
2020-12-01,976.35,963.57,976.44,951.92,213410.0,959.13,937.94,958.46,942.85,84.65,88.71,79.42
2020-12-02,979.95,976.27,981.28,973.58,187860.0,963.35,941.66,962.36,946.38,81.92,87.82,78.85
2020-12-03,985.44,980.17,986.4,978.16,183520.0,967.41,945.75,966.56,950.1,85.61,87.69,78.26
2020-12-04,984.34,985.91,988.68,983.03,182020.0,970.75,949.82,969.79,953.36,82.61,82.16,91.77
2020-12-07,992.01,984.25,992.59,984.07,148300.0,973.95,953.55,973.83,957.04,84.39,85.97,90.49
2020-12-08,993.61,992.01,996.64,988.71,153450.0,977.35,957.41,977.43,960.53,82.01,86.15,90.29
2020-12-09,1004.03,993.61,1004.61,993.61,180900.0,981.69,961.77,982.26,964.67,97.27,87.96,90.71
2020-12-10,994.28,1004.42,1008.6,994.28,173560.0,984.7,965.34,984.45,967.49,72.62,70.95,78.41
2020-12-11,1008.65,994.34,1008.65,994.29,127660.0,988.46,969.21,988.85,971.41,78.47,83.17,79.79
2020-12-14,1024.28,1008.86,1024.28,1008.86,160380.0,994.29,974.62,995.29,976.44,82.08,84.42,83.4
2020-12-15,1013.02,1024.4,1025.34,1009.8,173340.0,997.96,978.54,998.51,979.93,70.28,71.39,74.47
2020-12-16,1029.72,1013.66,1029.72,1013.66,178530.0,1002.94,983.15,1004.19,984.67,73.65,75.02,77.27
2020-12-17,1016.95,1028.63,1028.63,1015.86,226640.0,1006.09,986.75,1006.51,987.74,62.84,66.28,68.18
2020-12-18,1036.65,1016.95,1037.98,1016.95,183610.0,1011.32,991.04,1011.99,992.4,66.28,69.89,75.18
2020-12-21,1049.71,1038.0,1052.85,1038.0,187660.0,1017.09,995.52,1018.85,997.86,76.78,72.68,75.63
2020-12-22,1052.23,1051.17,1053.81,1043.8,204620.0,1022.95,1000.15,1024.92,1003.04,73.78,70.82,75.44
2020-12-23,1045.7,1053.89,1058.91,1043.88,203330.0,1027.12,1004.4,1028.7,1007.1,62.98,72.85,71.06
2020-12-24,1033.95,1045.97,1051.56,1013.9,212710.0,1031.09,1007.89,1029.65,1009.66,62.6,61.51,66.14
2020-12-25,1052.13,1033.86,1052.16,1026.05,161860.0,1035.43,1011.94,1033.74,1013.7,63.26,62.38,68.3
2020-12-28,1054.23,1053.37,1063.09,1047.45,190250.0,1038.43,1016.36,1037.46,1017.56,75.24,69.94,68.4
2020-12-29,1058.39,1054.23,1062.61,1050.05,153420.0,1042.97,1020.46,1041.27,1021.45,68.64,65.79,67.15
2020-12-30,1059.16,1059.2,1069.5,1055.25,173020.0,1045.91,1024.42,1044.52,1025.04,60.27,76.79,71.7
2020-12-31,1070.77,1059.16,1074.02,1058.9,136030.0,1051.29,1028.69,1049.29,1029.4,66.82,74.14,71.17
2021-01-04,1091.87,1072.44,1097.61,1072.44,233730.0,1056.81,1034.07,1057.04,1035.35,83.13,76.78,72.2
2021-01-05,1104.3,1090.71,1106.29,1086.07,191640.0,1062.27,1039.68,1065.63,1041.91,100.0,79.37,79.76
2021-01-06,1113.72,1105.74,1125.63,1104.99,225230.0,1068.42,1045.69,1074.37,1048.75,100.0,87.16,78.75
2021-01-07,1130.59,1113.88,1130.59,1113.88,215400.0,1076.91,1052.02,1084.59,1056.55,100.0,100.0,87.83
2021-01-08,1147.86,1131.0,1156.38,1131.0,220090.0,1088.3,1059.69,1096.1,1065.24,100.0,100.0,87.63
2021-01-11,1163.4,1148.06,1165.99,1148.06,222790.0,1099.43,1067.43,1108.33,1074.59,100.0,100.0,87.83
2021-01-12,1169.03,1163.44,1169.38,1155.9,202520.0,1110.91,1074.67,1119.37,1083.59,100.0,100.0,88.08
2021-01-13,1164.57,1169.16,1178.44,1161.87,187360.0,1121.53,1082.25,1127.59,1091.3,94.54,96.1,89.29
2021-01-14,1168.99,1165.22,1169.97,1156.58,229620.0,1132.51,1089.21,1135.12,1098.7,93.94,95.84,96.9
2021-01-15,1182.2,1169.27,1185.46,1169.27,211720.0,1143.65,1097.47,1143.68,1106.65,94.24,95.51,96.79
2021-01-18,1173.34,1183.25,1188.53,1171.96,199290.0,1151.8,1104.31,1149.07,1113.0,80.8,86.08,90.86
2021-01-19,1107.32,1173.27,1173.61,1098.47,324710.0,1152.1,1107.19,1141.48,1112.46,32.84,47.9,61.78
2021-01-20,1116.21,1108.92,1121.97,1073.13,262600.0,1152.35,1110.39,1136.88,1112.82,28.84,45.02,63.22
2021-01-21,1151.3,1116.21,1152.9,1114.26,204600.0,1154.42,1115.67,1139.51,1116.48,43.71,51.06,66.83
2021-01-22,1156.58,1151.3,1164.45,1147.88,210390.0,1155.29,1121.8,1142.61,1120.3,47.18,47.75,64.48
2021-01-25,1154.29,1156.55,1164.7,1149.26,198480.0,1154.38,1126.91,1144.73,1123.54,44.74,45.04,61.72
2021-01-26,1125.09,1153.94,1155.32,1107.54,236710.0,1149.99,1130.45,1141.16,1123.69,31.65,38.61,52.44
2021-01-27,1083.63,1122.92,1125.25,1073.74,241010.0,1141.9,1131.71,1130.7,1119.87,26.17,29.71,40.89
2021-01-28,1010.75,1080.83,1080.83,1008.53,282130.0,1126.07,1129.29,1108.89,1109.48,25.25,18.25,28.11
2021-01-29,1048.31,1009.96,1070.05,978.85,242650.0,1112.68,1128.17,1097.88,1103.65,34.83,29.07,32.84
2021-02-01,1029.86,1048.01,1068.93,1029.21,175340.0,1098.33,1125.07,1085.51,1096.63,20.68,34.58,30.01
2021-02-02,1079.7,1029.55,1079.87,1025.18,162840.0,1095.57,1123.84,1084.45,1095.01,34.73,43.75,39.21
2021-02-03,1117.98,1080.23,1122.04,1080.23,204900.0,1095.75,1124.05,1090.55,1097.2,43.69,44.36,44.03
2021-02-04,1117.74,1117.52,1126.64,1103.11,155640.0,1092.39,1123.41,1095.49,1099.16,48.58,43.31,42.22
2021-02-05,1135.5,1117.92,1135.5,1117.92,139780.0,1090.28,1122.79,1102.77,1102.62,61.04,46.93,45.53
2021-02-08,1092.59,1135.5,1136.38,1077.4,228470.0,1084.12,1119.25,1100.92,1101.66,69.96,44.91,48.16
2021-02-09,1129.49,1092.67,1129.49,1089.85,173190.0,1084.55,1117.27,1106.11,1104.31,69.86,57.28,51.55
2021-02-17,1174.91,1130.19,1174.91,1130.19,174120.0,1093.68,1117.79,1118.62,1111.04,81.35,78.56,52.69
2021-02-18,1187.94,1174.8,1187.94,1162.48,183250.0,1111.4,1118.74,1131.22,1118.36,77.82,76.56,53.51
2021-02-19,1180.59,1186.7,1188.61,1168.18,166180.0,1124.63,1118.66,1140.2,1124.29,69.13,79.94,52.91
2021-02-22,1180.55,1180.48,1190.48,1172.71,175260.0,1139.7,1119.02,1147.54,1129.65,69.22,74.97,56.57
2021-02-23,1182.47,1180.38,1191.74,1174.18,195050.0,1149.98,1122.77,1153.89,1134.68,65.91,69.48,62.92
2021-02-24,1167.18,1182.76,1192.04,1161.13,178720.0,1154.9,1125.32,1156.3,1137.77,81.09,63.69,74.07
2021-02-25,1169.82,1168.22,1175.19,1158.06,158380.0,1160.1,1126.25,1158.76,1140.82,73.53,60.37,70.94
2021-02-26,1173.6,1169.37,1175.4,1153.41,178990.0,1163.91,1127.1,1161.46,1143.95,48.51,82.05,76.1
2021-03-01,1191.83,1173.72,1192.85,1173.72,191030.0,1173.84,1128.98,1166.98,1148.51,53.95,78.94,73.0
2021-03-02,1194.71,1192.6,1203.84,1188.01,169420.0,1180.36,1132.46,1172.02,1152.91,65.77,65.19,68.41
2021-03-03,1195.6,1194.78,1198.36,1189.14,154440.0,1182.43,1138.06,1176.31,1156.97,66.49,57.22,68.62
2021-03-04,1174.29,1195.62,1200.42,1164.63,183130.0,1181.06,1146.23,1175.94,1158.62,43.71,45.3,59.12
2021-03-05,1173.83,1174.36,1174.8,1157.45,205210.0,1180.39,1152.51,1175.56,1160.07,56.62,45.01,73.87
2021-03-08,1170.0,1175.19,1186.29,1164.78,164930.0,1179.33,1159.52,1174.55,1161.02,50.18,41.0,64.78
2021-03-09,1163.0,1169.89,1169.89,1150.18,159980.0,1177.39,1163.68,1172.45,1161.2,40.29,46.57,43.96
2021-03-10,1172.26,1163.43,1173.58,1154.29,156010.0,1177.89,1166.4,1172.41,1162.26,28.56,51.8,41.74
2021-03-11,1188.71,1172.94,1190.47,1172.94,167310.0,1179.78,1169.94,1175.38,1164.78,44.93,59.41,53.9
2021-03-12,1187.81,1188.74,1193.97,1184.64,147250.0,1181.2,1172.56,1177.64,1166.97,43.42,46.81,53.46
2021-03-15,1190.86,1187.84,1194.29,1184.32,149680.0,1181.11,1177.47,1180.04,1169.25,70.23,46.95,53.96
2021-03-16,1187.84,1191.08,1192.15,1177.05,163860.0,1180.42,1180.39,1181.46,1171.02,66.1,44.06,61.02
2021-03-17,1193.45,1188.31,1193.45,1183.83,193600.0,1180.2,1181.32,1183.64,1173.15,75.89,69.32,62.22
2021-03-18,1211.54,1193.71,1211.54,1193.71,155170.0,1183.93,1182.5,1188.71,1176.81,93.05,78.05,67.09
2021-03-19,1203.36,1211.08,1211.08,1201.17,171420.0,1186.88,1183.64,1191.38,1179.34,78.12,73.31,55.71
2021-03-22,1198.54,1204.0,1207.28,1194.79,161300.0,1189.74,1184.54,1192.68,1181.17,61.25,75.61,51.86
2021-03-23,1186.98,1198.49,1198.49,1182.22,155690.0,1192.14,1184.76,1191.64,1181.72,49.24,60.27,46.2
2021-03-24,1165.61,1186.04,1186.04,1157.69,190250.0,1191.47,1184.68,1186.91,1180.19,32.62,34.92,46.18
2021-03-25,1164.64,1165.8,1175.86,1159.25,165900.0,1189.06,1184.42,1182.86,1178.71,33.57,34.89,45.97
2021-03-26,1167.19,1164.38,1170.75,1143.08,172710.0,1187.0,1184.1,1180.01,1177.61,30.56,34.46,48.75
2021-03-29,1180.07,1167.3,1182.06,1167.3,145670.0,1185.92,1183.51,1180.02,1177.84,24.76,45.48,57.19
2021-03-30,1190.86,1180.21,1192.9,1175.9,217510.0,1186.22,1183.32,1181.99,1179.08,40.38,48.58,57.73
2021-03-31,1196.24,1190.86,1203.18,1189.47,171900.0,1186.5,1183.35,1184.58,1180.72,48.24,40.25,53.45
2021-04-01,1226.16,1196.62,1227.56,1196.39,222240.0,1187.96,1185.95,1192.14,1185.04,73.36,61.37,63.88
2021-04-02,1238.03,1226.84,1243.67,1226.84,199250.0,1191.43,1189.16,1200.49,1190.09,98.7,68.4,66.04
2021-04-05,1249.9,1240.24,1256.12,1240.24,219160.0,1196.57,1193.15,1209.47,1195.79,100.0,79.24,69.91
2021-04-06,1255.36,1248.43,1260.35,1245.16,222980.0,1203.41,1197.77,1217.81,1201.46,100.0,98.94,69.88
2021-04-07,1257.77,1255.36,1257.77,1248.15,213310.0,1212.62,1202.05,1225.08,1206.82,100.0,100.0,66.51
2021-04-08,1251.81,1257.75,1263.03,1249.45,161340.0,1221.34,1205.2,1229.94,1211.11,91.82,93.83,67.58
2021-04-09,1253.26,1251.71,1256.06,1245.26,173790.0,1229.95,1208.47,1234.18,1215.12,91.35,93.0,70.35
2021-04-12,1278.19,1254.39,1279.52,1254.39,267960.0,1239.76,1212.84,1242.18,1221.13,90.68,93.99,80.85
