Time,bid_quality,bid_volume,ask_quality,ask_volume,volume_diff,matching_volume,negotiable_volume,SMA10,SMA20,EMA_10,EMA_20,RSI_7d,RSI_9d,RSI_14d,Positive,Negative,return_vn30
2017-02-06,18988,85970090,19007,94170070,-8199980,35396750,2494932,641.3639999999999,639.3785000000003,644.3349590151778,639.1670261651624,76.23938164984943,73.31255517853822,67.45132477223554,1,0,1
2017-02-07,20864,102941230,20552,114353320,-11412090,50073700,4342097,643.258,640.5080000000003,646.5431482851454,640.8158808160993,78.63529327851634,75.4296907173525,69.12266052804512,1,0,1
2017-02-08,19619,101546690,18621,101791640,-24495,41562000,3750347,645.745,641.7715000000002,648.6207576878463,642.4496064526612,80.06177595638714,76.69463192541531,70.1272988695167,1,0,1
2017-02-09,17049,83140780,17408,85970210,-2829430,50146690,6661602,648.528,642.9715000000002,650.4769835627834,644.0096439333602,80.91963364570435,77.44850756711413,70.71946792185713,0,0,0
2017-02-10,16757,87715620,17547,88649160,-93354,43516860,4525020,650.978,644.0935000000002,651.9866229150045,645.4163445111354,80.68416373380005,77.28499054159568,70.63180261859476,0,1,1
2017-02-13,19206,123979070,19761,96655450,27323620,46712720,764000,653.704,645.3075000000002,653.9308732940946,647.0605021767416,84.72818595318583,80.83552668888163,73.40145879612682,1,0,1
2017-02-14,21114,124374900,22241,124584890,-20999,53471990,2813372,656.115,646.5110000000002,655.6579872406228,648.6195019694328,85.41335672113088,81.46240547569106,73.91100924413135,0,1,1
2017-02-15,20635,107998500,21110,100612290,7386210,52679930,2519410,658.5440000000001,647.7955000000003,658.0983531968732,650.5681208294868,89.53848020738057,85.48599494250068,77.42030036532712,0,1,0
2017-02-16,24657,157915280,24724,148776410,9138870,75920890,2329830,660.0180000000001,649.0690000000002,659.8477435247145,652.2016331314404,82.9507028686225,80.74036390742789,74.81170443722301,0,0,1
2017-02-17,22879,118583770,19414,113767170,4816600,57274430,1587530,661.7100000000002,650.4705000000002,661.3481537929482,653.7157633093984,83.35003476657243,81.07068111391608,75.06451726827154,0,1,0
2017-02-20,27810,169168350,22629,134918140,34250210,69307110,1541000,663.0630000000001,652.2135000000002,662.4775803760485,655.0342620418367,80.23441005908506,78.90715476064321,73.9289581118333,0,0,1
2017-02-21,25782,156610450,23353,143510460,13099990,57986820,6509570,664.5670000000002,653.9125000000001,664.1216566713124,656.6043323235665,85.02387522880477,82.71314956363224,76.71127670391104,0,1,0
2017-02-22,28119,178241800,26809,159683090,18558710,66145110,3642246,665.6310000000001,655.6880000000002,664.9377190947101,657.7477292451316,70.39910731099621,71.97638605912721,70.7370981738837,0,0,0
2017-02-23,25854,151951700,24034,145735330,6216370,54385410,4084532,666.4900000000001,657.5090000000002,665.3890428956719,658.6688978884524,65.0600652292321,67.92031975693601,68.39146785439902,1,0,0
2017-02-24,29728,185681420,24015,171623870,14057550,67860460,677140,666.7930000000002,658.8855000000001,664.7383078237315,658.9680504705045,45.91012706236701,52.29182282044659,58.53680201684837,1,0,1
2017-02-27,25769,174283230,24410,136207830,38075400,53159020,2255600,667.1470000000002,660.4255,665.0077064012348,659.6587123304565,57.40770664908339,60.3585176404447,63.04472814379846,0,1,0
2017-02-28,25769,174283230,24410,136207830,38075400,53159020,2255600,666.5990000000002,661.3570000000002,663.7244870555558,659.495977822794,39.18468094155256,44.48869932195963,51.69438542512953,0,1,0
2017-03-01,26883,160652900,22850,164044090,-3391190,51816280,988510,665.2900000000002,661.9170000000001,662.3182166818184,659.162075173004,36.02293656512553,41.57422247488274,49.42333142918597,0,1,0
2017-03-02,23257,141274700,19341,154744200,-13469500,41818620,2755780,663.8940000000001,661.9560000000001,660.7621772851242,658.6475918231941,32.53798551256703,38.35784908073336,46.89880823387206,1,0,1
2017-03-03,21746,142698330,17681,122752950,19945380,39680640,1862900,662.7610000000001,662.2355000000001,660.036326869647,658.4687735543185,41.45671656750881,44.83815173521945,50.56903386692573,0,0,1
2017-03-06,18296,110617960,17479,96565670,14052290,42183040,3478913,661.8660000000001,662.4645000000002,659.7769947115294,658.4822236920025,46.50087329692136,48.55731291952318,52.72032406172384,0,0,1
2017-03-07,19668,190543720,17630,128282750,62260970,39890140,10024380,660.7040000000001,662.6355000000001,659.7993593094332,658.61725000705,50.02296500401261,51.15479487251866,54.22446958302981,0,0,1
2017-03-08,19589,151285530,22366,156480950,-5195420,36985930,4619289,660.0910000000001,662.8610000000001,660.2867485258998,658.9851309587594,56.67785264622736,56.13790806241005,57.15995521450091,0,0,1
2017-03-09,22080,161323820,26039,175714690,-14390870,63381260,1995310,659.7790000000002,663.1345000000001,661.0164306120998,659.4913089626871,60.95659732440448,59.42310794387397,59.15005308729548,0,0,0
2017-03-10,22360,181105190,23403,168645150,12460040,55044650,3217450,659.9470000000001,663.3700000000001,661.466170500809,659.8721366805264,57.98309546753092,57.27524976126257,57.86176058993404,1,0,0
2017-03-13,18974,86810500,15514,92989140,-6178640,32859480,6884700,659.5920000000001,663.3695,661.685048591571,660.1385998538096,54.82447391776019,55.01071552983348,56.51969824809774,1,0,1
2017-03-14,17825,95474350,16568,90723610,4750740,30191990,3617000,660.3430000000001,663.4710000000001,662.3714033931035,660.6453998677325,62.85636393972418,60.92442694482472,59.92553489949864,0,0,0
2017-03-15,18433,91308400,16408,99039780,-7731380,35475170,3555840,661.1010000000001,663.1955,662.5893300489029,660.9239332136627,55.11232297239563,55.37701163731733,56.68623496502949,1,0,1
2017-03-16,22377,130727300,19066,124177650,6549650,58016400,1825360,662.532,663.2130000000001,663.5858154945569,661.6045110028377,66.55734504032431,64.12639557666988,61.95887356042989,1,0,1
2017-03-17,27570,272785320,21321,189456200,83329120,108031140,1078810,663.6900000000002,663.2255000000001,664.4520308591829,662.246938526377,67.16508488233586,64.61209955441034,62.26666564915474,1,0,1
2017-03-20,19070,123997090,20669,103794670,20202420,46717580,8395528,665.4310000000002,663.6485000000001,666.5552979756951,663.5586586667221,79.22847662952404,75.03042044795129,69.53759991237605,1,0,1
2017-03-21,29388,218753020,29117,168534960,50218060,78365980,5288235,667.4100000000002,664.0570000000001,668.9434256164778,665.0949768889391,82.76355280478434,78.44620115536958,72.28910874960336,1,0,0
2017-03-22,33040,220932240,30312,221993600,-1061360,90740970,6361489,668.9580000000003,664.5245000000001,670.5828027771182,666.3202171852306,75.68019024450464,73.14019867439922,69.11973413229693,1,0,1
2017-03-23,25696,151357210,24623,151252430,10478,68421110,5794580,671.4600000000003,665.6195,673.9895659085513,668.5106726913991,85.31111774572479,82.08948435007154,76.42799628683399,1,0,1
2017-03-24,28722,182348470,27037,189047960,-6699490,87536740,2819420,674.2870000000003,667.1170000000001,677.2205539251784,670.7248943398373,86.63718119467254,83.42401609651347,77.65142615598096,1,0,1
2017-03-27,27070,185311580,25989,178990290,6321290,87536740,2819420,677.3690000000003,668.4805000000001,680.1786350296913,672.8929996408052,87.56571841981568,84.3539141286255,78.50333783077474,0,1,0
2017-03-28,25499,146024680,24403,160587960,-14563280,75179560,3761785,679.6540000000002,669.9985,681.6570650242929,674.3612853893,70.46212314901233,70.94706751576834,69.91016718104649,1,0,1
2017-03-29,25330,138288210,21788,141773110,-3484900,70114000,4550815,682.2880000000002,671.6945000000001,683.1575986562397,675.8421153522238,72.40447945235427,72.4676415229163,70.96729551593283,1,0,1
2017-03-30,27923,135292220,21011,138498540,-3206320,73325600,9348030,684.7310000000003,673.6315000000001,684.856217082378,677.4285805567739,75.45290940574085,74.86346744903237,72.64279438213927,1,0,1
2017-03-31,29278,179459810,23062,187775140,-8315330,61350220,4031350,687.2180000000003,675.454,686.376904885582,678.9325252656525,76.30195246818423,75.52941712755829,73.10742355261742,1,0,1
2017-04-03,26271,161282740,21709,139028320,22254420,70069850,2407178,689.2890000000003,677.3599999999999,688.2592858154762,680.6275228594,80.19751960860123,78.63389485527732,75.30899511348662,0,0,1
2017-04-04,25409,148439740,22335,152641200,-4201460,72183790,4233450,691.2270000000002,679.3185,690.2248702126624,682.3839492537428,82.44233401578404,80.49023491924207,76.6796522786737,0,0,0
2017-04-05,26648,155041310,21853,200321600,-45280290,75790050,1702265,692.5380000000002,680.7479999999999,690.3785301739965,683.2111921819578,56.7726332296967,60.33011950141143,63.66706344492836,0,0,1
2017-04-07,24035,159594510,17444,145401950,14192560,83395810,29626655,693.3680000000002,682.414,691.6951610514517,684.5834595931999,66.68202904158899,67.76649327030158,68.39598233202115,0,1,0
2017-04-10,19438,95329520,17592,115771840,-20442320,50577090,3944650,693.8640000000003,684.0755,692.6087681330059,685.7393205843238,64.31844037515957,65.8581197690788,67.10359397116108,1,0,1
2017-04-11,23501,143411000,19989,148168570,-4757570,61693390,7200401,694.3080000000002,685.8385000000001,693.5762648360958,686.900337671531,66.1977500593181,67.2529333024379,67.97961894412904,0,1,0
2017-04-12,28646,156872230,21479,177022380,-20150150,76986660,7652323,694.7170000000002,687.1855,693.3623985022601,687.4241150361471,51.68354204398541,55.57867739479955,60.10221757514886,1,0,0
2017-04-13,24562,129282680,17004,138605840,-9323160,56767060,6857037,694.4980000000003,688.393,692.3365078654856,687.4522945565141,42.48614469427234,47.69600891446268,54.36108268050751,1,0,0
2017-04-14,30061,167568340,18682,137621620,29946720,59116960,5705740,693.0930000000002,688.912,689.8116882535792,686.5949331701794,30.10558211780377,36.2418778136533,45.15928154470275,0,0,0
2017-04-17,20215,93461060,17332,113764670,-20303610,48710460,3820050,690.7020000000002,688.96,686.0841085711103,684.9487490587337,22.54758998126556,28.61852055639952,38.27913073991786,1,0,1
2017-04-18,20227,123409040,17100,112257440,11151600,51821150,8910801,688.6000000000003,688.9445,684.1979070127265,684.0688681959972,35.72882778957901,38.7651247432066,44.63933014139668,1,0,1
2017-04-19,19526,98051480,15925,103061510,-5010030,40459030,1215830,686.6620000000003,688.9445,683.3782875558671,683.6518331297118,42.79240704139114,44.30392131016823,48.21325251092329,1,0,0
2017-04-20,17408,76872810,14667,82599800,-5726990,32410170,4592493,684.9850000000004,688.7615,681.7276898184367,682.7611823554536,36.46113135866505,38.9379551122814,44.06445221442037,0,1,0
2017-04-21,16456,89937310,16743,99809530,-9872220,31045470,60841826,682.4830000000004,687.9255,680.0681098514482,681.7934507025533,34.57861380903735,37.33353691052663,42.81310546349458,0,1,0
2017-04-24,14339,67998980,14456,80499440,-12500460,35451130,17935690,679.5190000000003,686.6915,677.7066353330031,680.3921696832625,28.92180791617234,32.44934173659701,38.94566806570563,1,0,1
2017-04-25,13596,59636770,11457,60775450,-1138680,28035080,6374190,676.5840000000003,685.446,676.0472470906388,679.2672011419994,32.42641725693257,35.04709073390069,40.51808731470822,0,1,1
2017-04-26,14602,73315440,13397,68151890,5163550,36837960,2541780,674.6970000000003,684.7070000000001,675.5895658014318,678.7208010332375,43.20734515909406,43.16182312058153,45.50579310344195,1,0,1
2017-04-27,17126,91409440,17703,91864500,-45506,47238460,12322182,674.0610000000003,684.2795000000001,676.6387356557169,678.9721533157864,56.12536771037169,53.49987680198561,52.31695399942913,0,1,0
2017-04-28,23290,111698660,17889,102899590,8799070,61610650,6143820,674.2650000000002,683.6790000000001,677.3389655364956,679.1167101428543,54.5178819924356,52.31055873704511,51.54603588781149,1,0,1
2017-05-03,22604,105724350,18693,100612930,5111420,51219730,5452084,675.8330000000002,683.2675000000002,678.7300627116782,679.6760710816301,61.22031197011605,57.77293836116484,55.22150858539059,0,0,1
2017-05-04,23866,114006940,23536,121101400,-7094460,66801570,5283050,676.8910000000002,682.7455000000002,680.1045967641004,680.3059690738557,63.05525226758306,59.28845460130021,56.25388691758901,1,0,0
2017-05-05,18548,94886820,17070,100843990,-5957170,45269410,12396934,677.3390000000002,682.0005000000002,680.8437609888094,680.6739720192028,57.84759676650864,55.62583902420381,54.06480867164338,0,1,0
2017-05-08,19935,108777860,19393,115056770,-6278910,59549720,13217245,678.0200000000001,681.5025000000003,680.8921680817532,680.7154984935644,50.78465192362871,50.5545374544951,50.98100051619333,1,0,1
2017-05-09,20405,91329570,20141,97310890,-5981320,58660530,6090990,679.568,681.0255000000002,682.1990466123435,681.4168795894154,62.84114409782953,59.91834330387415,56.99772529821933,1,0,1
2017-05-10,20366,95964830,21945,108561500,-12596670,58660530,6090990,681.913,680.7160000000002,683.7137654100992,682.2847958189949,66.23339453396481,62.71085027398633,58.90705513286127,0,1,1
2017-05-11,19662,92394610,18723,92450160,-5555,49915290,31069600,684.1569999999999,680.3705000000002,685.0421716991721,683.1167200267097,66.9376592902261,63.2863676945826,59.29631349716955,1,0,0
2017-05-12,19092,81962430,17682,87266660,-5304230,45701340,7942945,685.888,680.2925000000002,686.0963222993227,683.8522705003564,66.34462810667434,62.8852665998028,59.07493519607866,1,0,1
2017-05-15,20248,126804370,19301,103715190,23089180,51266810,9924000,687.2740000000001,680.6675000000002,687.7551727903549,684.9349114050844,73.10818962082939,68.37259944410177,62.72202118102593,0,1,0
2017-05-16,24509,148595300,25588,154916730,-6321430,71740890,6058000,688.5160000000001,681.3905000000002,688.6924141011995,685.6944436522192,65.06294214814329,62.85856105376866,59.70029136295339,1,0,1
2017-05-17,17881,96533590,19120,98816890,-2283300,44660030,3897270,689.6540000000001,682.7435000000003,690.0883388100723,686.7111633043888,70.69781686762376,67.30205681411616,62.60621262064529,0,1,0
2017-05-18,21647,104817270,19593,110373260,-5555990,57621670,7644276,690.5550000000001,683.7230000000003,691.0359135718774,687.5291477515899,66.81010086939497,64.6127255101435,61.1380113149733,1,0,1
2017-05-19,23340,116069190,21325,106273970,9795220,60063980,1652390,692.3410000000001,684.8400000000004,693.0348383769906,688.9101812990575,76.35241015773985,72.4129211481117,66.4650072018369,0,0,1
2017-05-22,25763,140173400,27140,137850600,2322800,85451740,10888040,695.316,686.6680000000003,696.2757768539014,691.0006402229568,83.57907141134521,79.18512884926602,71.90624235104927,0,0,0
2017-05-23,25776,113246150,22644,125291460,-12045310,63808850,1803362,697.3700000000001,688.4690000000004,698.520181062283,692.6786744874371,76.64675040425443,74.00070781418857,68.85412492341956,0,0,1
2017-05-24,24689,116836040,22671,102579810,14256230,66778000,14945210,700.1450000000001,691.0290000000005,702.1128754145951,695.116895964824,83.52281601454521,80.26832234620713,73.98283754462143,0,0,0
2017-05-25,23500,93729710,21790,99535990,-5806280,69062390,3772505,702.683,693.4200000000004,704.7105344301233,697.1438582538884,78.2889717876959,76.24411519720634,71.51470441483015,0,0,1
2017-05-26,20448,69722430,17941,81544750,-11822320,52302490,2637145,705.486,695.6870000000005,707.2849827155554,699.2130146106609,80.19158810133047,77.88301952888081,72.798664750832,0,1,1
2017-05-29,19233,85822400,20013,88373540,-2551140,67599210,4377000,708.1899999999999,697.7320000000004,710.007713130909,701.4079656001218,82.62907999186736,80.01215649536209,74.49768264002081,0,1,0
2017-05-30,23359,96224180,18111,100929260,-4705080,70919900,6160510,710.0469999999999,699.2815000000004,710.2754016525619,702.3672069715387,56.73049867817757,59.51562586391172,61.37050974757722,0,0,1
2017-05-31,13095,57622690,11488,54588520,3034170,55599520,19345200,711.7529999999999,700.7035000000004,710.8489649884597,703.4208063075827,59.41504421292741,61.52153164350506,62.65251651969199,0,0,1
2017-06-01,16022,62001990,15094,69397720,-7395730,41832640,5081550,714.199,702.3770000000005,712.4691531723761,704.9769199925748,67.13677927790054,67.41720089804802,66.53505076114921,0,0,0
2017-06-02,19301,69867110,15311,72721040,-2853930,43043030,3566705,715.829,704.0850000000005,713.5347616864896,706.248641898044,63.93095208207433,64.89034616119802,64.89380284894519,0,0,1
2017-06-05,15425,61514470,17216,67513230,-5998760,51855440,48710591,716.917,706.1165000000004,715.0266231980369,707.7240093363255,68.16064637486163,68.0980727451272,66.98519491705028,0,0,1
2017-06-06,15593,75207070,19323,73762140,1444930,69348440,3018600,719.324,708.3470000000004,718.2381462529393,710.1017227328659,77.87888943249351,76.01453575941302,72.6248506089126,0,1,1
2017-06-07,20186,89859880,24017,96874720,-7014840,66900020,4198320,721.214,710.6795000000004,721.6821196614958,712.6806062821167,80.69739246443542,78.47818005853459,74.54499523369954,0,0,1
2017-06-08,21102,79945800,19728,92747690,-12801890,55370550,21273301,723.326,713.0045000000005,724.5617342684966,715.0462628266771,80.9122475997625,78.66486546094207,74.689769311085,1,0,1
2017-06-09,18004,69883490,17357,82308720,-12425230,56507810,1051175,725.4590000000001,715.4725000000005,727.4050553105882,717.441856843184,82.68465506964571,80.18874863687596,75.85544410404499,1,0,0
2017-06-12,17062,69656630,17315,78643840,-8987210,45624010,5683610,726.919,717.5545000000005,729.1241361632085,719.2912038104998,72.84924849802901,72.88938851481893,71.43957185350165,0,1,1
2017-06-13,17841,70007220,17145,70901790,-89457,48572530,22463558,729.91,719.9785000000005,731.3542932244433,721.3958510666428,77.1500648224603,76.1956148469527,73.67772398489572,1,0,1
2017-06-14,15714,71743110,19714,78932540,-7189430,67557960,13542520,733.1199999999999,722.4365000000005,733.9316944563627,723.6943414412482,80.45168622216893,78.84779801057405,75.5625352151815,0,1,1
2017-06-15,16818,82609160,20439,87992680,-5383520,63717180,8697760,735.8029999999999,725.0010000000005,736.2332045552058,725.8748803516055,81.26050726720216,79.50551872882087,76.03568607063234,0,1,1
2017-06-16,23008,135984690,17032,104912470,31072220,96612890,5287710,738.9769999999999,727.4030000000005,738.7489855451684,728.1791774609765,83.82401201102205,81.61674268249374,77.57104719458621,1,0,1
2017-06-19,20543,88282620,18516,81591110,6691510,65741460,5696050,742.5529999999999,729.7350000000005,742.1582609005923,730.9716367504072,87.93509723850416,85.26314293351847,80.45087844385623,1,0,1
2017-06-20,19339,81285000,18870,83429830,-2144830,58498810,15341026,745.2509999999999,732.2875000000005,745.342213464121,733.7048142027494,88.89661797887464,86.16481825359524,81.20971293291555,1,0,1
2017-06-21,24855,86719090,16828,87926510,-1207420,69936630,26690120,747.5169999999998,734.3655000000005,747.9781746524626,736.1938795167732,88.97691032502352,86.23902378262756,81.27104776311663,0,1,0
2017-06-22,19493,69599000,15414,76607110,-7008110,57511770,18374460,749.5589999999999,736.4425000000005,749.7894156247421,738.2649386104139,81.31009820569399,80.79061701203037,78.19875257631035,1,0,1
2017-06-23,19569,68011330,15237,72744340,-4733010,49703010,27885330,751.3629999999998,738.4110000000004,751.3258855111526,740.1673254094221,81.60212295193881,81.00380002759677,78.33799706958199,1,0,1
2017-06-26,20862,168395930,19743,104379550,64016380,48276150,8604520,753.7569999999998,740.3380000000004,753.0484517818521,742.1323420370962,84.0787237765167,82.8327854867632,79.53895524928919,1,0,0
2017-06-27,23931,127231440,19860,133901720,-6670280,65316400,6394220,755.1249999999998,742.5175000000004,753.4160060033336,743.3644999383251,62.21050261440409,66.66925276781392,70.1625955240572,1,0,1
2017-06-28,18866,85849220,16495,106087090,-20237870,53175040,2302710,756.2819999999999,744.7010000000004,754.0858230936366,744.6726428013418,65.87861171872734,69.07442274449758,71.4468030729648,1,0,1
2017-06-29,19548,90701370,17369,88238040,2463330,48071300,6108500,757.7439999999999,746.7735000000005,755.3811279857026,746.247629201214,72.24275634449423,73.4398741555283,73.89645373933723,1,0,1
2017-06-30,18293,77651270,17921,85152820,-7501550,61310260,10960596,759.2779999999999,749.1275000000004,757.2045592610294,748.0726168963364,77.29219178059292,77.14830183443131,76.14840503284971,1,0,1
2017-07-03,19424,87342390,18968,89793190,-2450800,63169100,6577850,760.108,751.3305000000004,758.767366668115,749.7609390966853,77.73105405862105,77.47681839188179,76.35241262038666,0,1,0
2017-07-04,20051,97448060,16971,86905770,10542290,62772690,20171890,760.5329999999999,752.8920000000004,759.7042090920941,751.1094210874772,70.11066485928875,71.87340374240073,73.1063140189662,1,0,1
2017-07-05,18054,82673680,16115,78118330,4555350,48991410,3672730,761.1359999999999,754.3265000000004,760.8252619844405,752.5151905077175,73.28048563840329,74.062376932279,74.32558689648901,0,0,1
2017-07-06,19030,95276340,18645,104595530,-9319190,65784170,1626600,762.3999999999999,755.9795000000004,762.5988507145423,754.2356485546015,79.42831063609178,78.59007301628331,77.03395546652109,0,1,0
2017-07-07,25041,96666530,21940,127302720,-30636190,72855260,10817910,762.7369999999999,757.0500000000004,762.4190596755346,754.9379677398775,52.55892503730567,57.19803145808427,63.33189336184844,0,1,0
2017-07-10,25582,96188190,19552,103541750,-7353560,66980610,1314825,761.7359999999998,757.7465000000004,760.3046851890738,754.5429231932226,35.60751885073635,41.76932961251126,51.44504358898836,0,0,1
2017-07-11,20580,81851220,15009,82346630,-49541,55321490,11271840,761.5039999999998,758.3145000000004,758.9311060637876,754.3721686033919,39.71649261904464,44.8035080257221,53.16008227091453,0,0,1
2017-07-12,16885,77372440,16887,77231020,14142,49813840,2992440,761.5509999999997,758.9165000000004,758.6836322340081,754.6767239744973,49.04519267451206,51.75789793849466,57.16686559370341,0,0,1
2017-07-13,15738,94631600,19779,98898960,-4267360,47468500,3914680,761.5659999999997,759.6550000000004,759.1702445550975,755.3132264531166,55.37946015891778,56.59546864104838,60.05997539779207,0,1,0
2017-07-14,16554,75969690,17918,85812490,-9842800,46729800,3156000,761.0219999999997,760.1500000000003,759.3156546359888,755.7567286956769,52.5825699213338,54.34691072941076,58.4993580331951,0,1,0
2017-07-17,25103,145598650,21964,133392240,12206410,68032600,15790770,759.0009999999997,759.5545000000004,756.8200810658091,754.7884688198982,32.6688775550349,37.16278942902528,45.36612291706026,0,1,0
2017-07-18,21623,82152830,17551,98070420,-15917590,54153410,18579040,756.7409999999998,758.6370000000004,754.0018845083893,753.5057575037174,28.87990449804026,33.61241841010612,42.32736877807975,0,1,0
2017-07-19,18762,130247900,19907,113527570,16720330,45712870,16078690,753.9309999999998,757.5335000000003,751.0506327795912,752.0071139319348,25.95957322043916,30.85534201261135,39.93253205768291,0,1,0
2017-07-20,20342,92434640,18481,100447350,-8012710,47891480,3117000,750.5369999999998,756.4685000000003,748.4305177287564,750.5435792717506,25.02002101286426,29.97488298921424,39.17277670687177,0,1,0
2017-07-21,17878,74641640,14324,81582400,-6940760,45317610,1861007,747.2229999999998,754.9800000000002,744.8013326871643,748.4413336268219,19.168157988589,24.3282897993532,34.11843786731829,1,0,1
2017-07-24,19299,79839490,13635,74654650,5184840,31949800,4984138,745.0979999999998,753.4170000000004,742.0265449258617,746.6412066147436,21.9571552274115,26.3718486246145,35.29592996330717,1,0,1
2017-07-25,16229,62334610,12014,52919950,9414660,36617570,3467054,743.6159999999999,752.5600000000004,741.281718575705,745.8115678895299,40.68065167579984,40.53726068566127,43.78073966238964,0,1,0
2017-07-27,19373,121336290,21845,131720160,-10383870,34691760,1576060,740.6719999999999,751.1190000000004,742.392059542414,745.608607728164,49.7947658011138,48.1343004694974,48.71938133054211,1,0,1
2017-07-28,18983,83825120,18082,88809050,-4983930,34691760,1576060,739.6609999999998,750.3415000000005,743.7498668983387,746.0135022302436,58.44583354960417,55.25690242380655,53.49798600806916,0,0,1
2017-07-31,26580,122125850,19532,129947990,-7822140,68478950,3509940,740.7259999999999,749.8635000000005,746.0208001895498,746.9874543987918,65.60691488459796,61.42874320549653,57.8762279012913,1,0,1
2017-08-01,21538,100466960,19255,91069620,9397340,52335280,2953620,742.4299999999998,749.5855000000005,748.2642910641772,748.0705539798593,67.76074293355566,63.32014576526317,59.24920698109904,0,1,0
2017-08-02,20091,82953010,17941,79596410,3356600,60066700,3040000,744.2569999999998,749.0940000000004,749.6780563252358,748.8295488389202,62.74411592572402,59.71511400950038,57.05748191736488,1,0,1
2017-08-03,19032,84189540,18350,85666020,-1476480,56565450,8110115,746.3809999999999,748.4590000000004,751.1693188115566,749.6914965685469,65.1326385768958,61.66259088145534,58.37269567081819,0,0,1
2017-08-04,16544,75700900,16903,79372150,-3671250,44275930,6489108,749.6779999999999,748.4505000000004,753.0367153912737,750.8104016572568,69.54057352758846,65.31254423261943,60.86980579902244,0,0,1
2017-08-07,16716,79162180,18348,97894150,-18731970,43393330,4033180,753.0319999999999,749.0650000000004,754.8627671383148,751.9789348327561,71.47846573753648,66.94359166726257,62.00067865982049,0,1,0
2017-08-08,18051,79043560,20654,105889310,-26845750,43868410,5547320,755.0809999999999,749.3485000000004,755.5095367495303,752.5923696105888,59.02872857945274,58.1961161099091,56.96309673808291,1,0,0
2017-08-09,26770,95145630,19575,118539660,-23394030,61759530,12112314,754.6379999999998,748.5380000000005,752.9368937041612,751.5226201238661,33.8483464035473,37.83464891161727,43.14293420468923,0,1,1
2017-08-10,19290,83771560,13347,81021700,2749860,39796190,2365350,754.6099999999999,747.6410000000004,751.2065493943137,750.7509420168312,37.59833583140079,40.65522779660584,44.88188305671316,0,0,1
2017-08-11,18754,83378280,12773,73355850,10022430,44924810,4161230,754.1229999999998,746.8920000000005,750.0762676862566,750.2022808723711,40.59272466484929,42.87742497059796,46.23161180484215,0,1,1
2017-08-14,15047,64234350,14307,55791600,8442750,33528310,6429882,753.6379999999999,747.1820000000005,750.3151281069372,750.3153969797644,51.631103880377,51.24915336766367,51.45075933044127,1,0,0
2017-08-15,15697,55831360,13836,68163240,-12331880,33666080,3574090,752.4089999999999,747.4195000000004,749.5432866329486,749.911073457882,43.74792190862718,45.07187516449477,47.33742921360819,1,0,1
2017-08-16,17724,70824740,14930,69409000,1415740,43683850,2845698,751.742,747.9995000000005,749.5117799724125,749.8595426523694,49.34500222724647,49.33359943594339,50.0073298629983,1,0,0
2017-08-17,17934,64332780,14989,75383580,-11050800,46159500,3252147,750.2739999999999,748.3275000000006,748.364183613792,749.225300495001,40.54507484453984,42.41204642317448,45.37532795531035,1,0,1
2017-08-18,16590,66677730,13388,60066910,6610820,33252410,2899415,748.56,749.1190000000005,747.625241138557,748.7562242573819,42.67155053351095,43.98820630938449,46.32979410225882,0,0,0
2017-08-21,12390,66440260,12154,74753470,-8313210,29392510,3259070,746.6179999999999,749.8250000000005,746.9042882042739,748.2708695662026,41.66014019002826,43.21404168495236,45.82805827261627,1,0,0
2017-08-22,14257,73163920,12204,72393530,77039,30050720,3070280,744.5959999999999,749.8385000000005,745.3216903489514,747.3117391313261,33.70803877533442,36.96943519819807,41.68091237208024,0,1,1
2017-08-23,15073,136853830,17219,111900630,24953200,26206260,3673140,744.77,749.7040000000005,744.917746649142,746.9106211188189,44.74994648661914,44.99439869692269,46.37124550089189,1,0,1
2017-08-24,18861,328455170,23059,153036050,175419120,33630890,3148020,745.2,749.9050000000004,745.4272472583889,746.9877048217885,53.30539257539539,51.5389928581777,50.42007434661271,1,0,1
2017-08-25,17468,230538470,19516,119906710,110631760,32784240,2261800,745.815,749.9690000000004,746.4659295750455,747.3831615054277,58.8134257410449,55.90790390317976,53.23472203460609,1,0,1
2017-08-28,23257,242203680,21514,143893380,98310300,42763860,10124645,746.4780000000001,750.0580000000004,748.56666965231,748.3961937430059,67.74351790707827,63.3795929381828,58.35641243641763,0,1,0
2017-08-29,26727,151678730,21455,177317500,-25638770,44549640,2465000,747.3300000000002,749.8695000000005,749.6618206246172,748.9860800531959,60.15705545740968,57.87867891245912,55.11559428805279,1,0,1
2017-08-30,23139,143162320,18428,149117930,-5955610,34232490,2070000,748.8500000000001,750.2960000000005,752.3723986928686,750.4702629052725,71.13143496810365,67.19783965415917,61.76846282661222,0,1,1
2017-08-31,27069,155984840,20239,129255560,26729280,52330590,2987990,751.5380000000001,750.9060000000005,755.5919625668926,752.3378569142942,75.48145357428605,71.16089531789078,64.86488771285191,0,1,1
2017-09-01,18539,86185070,17311,78538330,7646740,35505600,3249820,754.5140000000001,751.5370000000005,758.9497875547303,754.4066324462661,78.24407701919284,73.73912126617469,66.94727821319172,0,1,1
2017-09-05,21717,92446740,16806,85915340,6531400,36892990,2918190,757.8500000000001,752.2340000000005,762.2352807265975,756.5602864990027,80.18161678209157,75.56672503671197,68.445168537168,0,1,0
